epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,3920.09,0.56319,0.87501,0.40795,0.98556,0.90663,0.91364,0.93577,0.78073,0.91997,0.93311,0.94545,0.7498,0.66185,1.0162,0.46471,1.11218,0.0084952,0.0084952,0.0084952
78,3970.55,0.5618,0.86238,0.4044,0.98756,0.90621,0.91784,0.93214,0.78382,0.92244,0.93351,0.9466,0.75614,0.65047,1.03571,0.47276,1.09296,0.0084754,0.0084754,0.0084754
79,4020.71,0.56088,0.86857,0.40394,0.98671,0.90256,0.90392,0.93707,0.78584,0.92131,0.92055,0.94936,0.74805,0.66177,1.03044,0.47658,1.09166,0.0084556,0.0084556,0.0084556
80,4070.82,0.5608,0.87211,0.40342,0.9843,0.89605,0.9171,0.93611,0.78451,0.91494,0.92573,0.94785,0.74419,0.65624,1.08576,0.46901,1.10428,0.0084358,0.0084358,0.0084358
81,4120.85,0.55101,0.86581,0.39361,0.9804,0.90148,0.90415,0.93872,0.79313,0.91755,0.9266,0.94997,0.76485,0.65451,1.0185,0.45804,1.08784,0.008416,0.008416,0.008416
82,4171.37,0.55192,0.8594,0.40371,0.98685,0.9082,0.90564,0.93815,0.7797,0.92702,0.92314,0.95206,0.75426,0.65681,1.00695,0.46736,1.1036,0.0083962,0.0083962,0.0083962
83,4221.88,0.56079,0.87151,0.39442,0.98425,0.90022,0.91152,0.93891,0.794,0.92682,0.91869,0.9479,0.76341,0.65772,1.02672,0.46181,1.10276,0.0083764,0.0083764,0.0083764
84,4272.41,0.56124,0.85659,0.40642,0.98269,0.90628,0.91364,0.93971,0.79995,0.92272,0.93005,0.95202,0.7618,0.64605,1.04357,0.45026,1.08407,0.0083566,0.0083566,0.0083566
85,4322.8,0.55246,0.82632,0.39641,0.98097,0.90902,0.91364,0.94499,0.79664,0.92861,0.93264,0.95516,0.76592,0.64077,0.99156,0.45121,1.08526,0.0083368,0.0083368,0.0083368
86,4372.96,0.55531,0.85029,0.39677,0.98637,0.90849,0.90846,0.941,0.79648,0.91948,0.92832,0.95018,0.76293,0.64218,1.0474,0.44094,1.08787,0.008317,0.008317,0.008317
